Wilde, Dieter; |Becher, Peter/Fiala-Fürst, Ingeborg (Hgg.): Literatur unter dem Hakenkreuz. Böhmen und Mähren 1938–1945|46|2|(2005|502 - 505|https:/dx.doi.org/10.18447/BoZ-2005-3054|REZ|3054|4660
Franke, Reiner; |Alfred Pfeil: Der Völkerbund. Literaturbericht und kritische Darstellung seiner Geschichte |19|1|(1978|423 - 424|https:/dx.doi.org/10.18447/BoZ-1978-2643|REZ|2643|4067
Seibt, Ferdinand; |Mittauer, Michael: Historisch-anthropologische Familienforschung. Fragestellungen und Zugangsweisen|35|2|(1994)|493 - 494|https:/dx.doi.org/10.18447/BoZ-1994-2355|REZ|2355|3618
Michel, Bernard; |Kváček, Robert: Obtížné spojenectví. Politicko-diplomatické vztahy mezi Československem a Francií 1937–1938 [Das schwierige Bündnis. Politisch-diplomatische Beziehungen zwischen der Tschechoslowakei und Frankreich 1937–1938]|31|2|(1990)|421 - 422|https:/dx.doi.org/10.18447/BoZ-1990-2232|REZ|2232|3424
Prinz, Friedrich; |Vladimír Horský: Prag 1968. Systemveränderung und Systemverteidigung |16|1|(1975|420 - 420|https:/dx.doi.org/10.18447/BoZ-1975-1944|REZ|1944|2950
Hruza, Karel; |Rosario, Iva: Art and Propaganda: Charles IV of Bohemia 1346–1378|44|1|(2003)|223 - 225|https:/dx.doi.org/10.18447/BoZ-2003-1656|REZ|1656|2521
Brandes, Detlef; |Češi a sudetoněmecká otázka 1939–1945. Dokumenty. [Die Tschechen und die sudetendeutsche Frage 1939–1945. Dokumente]. Hrsg. v. Jitka Vondrová|37|2|(1996|461 - 463|https:/dx.doi.org/10.18447/BoZ-1996-1533|REZ|1533|2339
Schmidt-Hartmann, Eva; |Generace 35–45. Sborník [Die Generation 35–45. Ein Sammelband]|30|1|(1989|214 - 217|https:/dx.doi.org/10.18447/BoZ-1989-834|REZ|834|1202
Pehr, Michal; |Der tschechische politische Katholizismus gestern und heute|46|1|(2005)|194 - 196|https:/dx.doi.org/10.18447/BoZ-2005-1245|TAG|1245|1911
Franzen, K. Erik; |Eine vergessene Perspektive? Anmerkungen zu Migrationsprozessen in Deutschland anhand ausgewählter Publikationen|41|2|(2000|393 - 401|https:/dx.doi.org/10.18447/BoZ-2000-546|ART|546|776
Franzen, K. Erik; |Eine vergessene Perspektive? Anmerkungen zu Migrationsprozessen in Deutschland anhand ausgewählter Publikationen|41|2|(2000|393 - 401|https:/dx.doi.org/10.18447/BoZ-2000-546|ABS|546|777
Franzen, K. Erik; |Eine vergessene Perspektive? Anmerkungen zu Migrationsprozessen in Deutschland anhand ausgewählter Publikationen|41|2|(2000|393 - 401|https:/dx.doi.org/10.18447/BoZ-2000-546|ABS|546|778
Franzen, K. Erik; |Eine vergessene Perspektive? Anmerkungen zu Migrationsprozessen in Deutschland anhand ausgewählter Publikationen|41|2|(2000|393 - 401|https:/dx.doi.org/10.18447/BoZ-2000-546|ABS|546|779
Scholl, Sarah; Weger, Tobias; |Die Qual der Wahl: Die neuesten Broschüren über die Tschechische Republik|40|1|(1999)|108 - 118|https:/dx.doi.org/10.18447/BoZ-1999-957|ART|957|1433
Weger, Tobias; |Die Qual der Wahl: Die neuesten Broschüren über die Tschechische Republik|40|1|(1999)|108 - 118|https:/dx.doi.org/10.18447/BoZ-1999-957|ABS|957|1434
Weger, Tobias; |Die Qual der Wahl: Die neuesten Broschüren über die Tschechische Republik|40|1|(1999)|108 - 118|https:/dx.doi.org/10.18447/BoZ-1999-957|ABS|957|1435
Weger, Tobias; |Die Qual der Wahl: Die neuesten Broschüren über die Tschechische Republik|40|1|(1999)|108 - 118|https:/dx.doi.org/10.18447/BoZ-1999-957|ABS|957|1436
Maxwell, Alexander; |Edvard Beneš and the Soft Sell. Czechoslovak diplomacy toward Lusatia, 1918–1919|54|2|(2014|348 - 367|https:/dx.doi.org/10.18447/BoZ-2014-3945|ART|3945|6171
Maxwell, Alexander; |Edvard Beneš and the Soft Sell. Czechoslovak diplomacy toward Lusatia, 1918–1919|54|2|(2014|348 - 367|https:/dx.doi.org/10.18447/BoZ-2014-3945|ABS|3945|5928
Maxwell, Alexander; |Edvard Beneš and the Soft Sell. Czechoslovak diplomacy toward Lusatia, 1918–1919|54|2|(2014|348 - 367|https:/dx.doi.org/10.18447/BoZ-2014-3945|ABS|3945|5929
Maxwell, Alexander; |Edvard Beneš and the Soft Sell. Czechoslovak diplomacy toward Lusatia, 1918–1919|54|2|(2014|348 - 367|https:/dx.doi.org/10.18447/BoZ-2014-3945|ABS|3945|5930
Schmidt-Hartmann, Eva; |Forty Years of Historiography under Socialism in Czechoslovakia. Continuity and Change in Patterns of Thought|29|2|(1988|300 - 324|https:/dx.doi.org/10.18447/BoZ-1988-3593|ART|3593|5510
Schmidt-Hartmann, Eva; |Forty Years of Historiography under Socialism in Czechoslovakia. Continuity and Change in Patterns of Thought|29|2|(1988|300 - 324|https:/dx.doi.org/10.18447/BoZ-1988-3593|ABS|3593|5511
Schmidt-Hartmann, Eva; |Forty Years of Historiography under Socialism in Czechoslovakia. Continuity and Change in Patterns of Thought|29|2|(1988|300 - 324|https:/dx.doi.org/10.18447/BoZ-1988-3593|ABS|3593|5512
Schmidt-Hartmann, Eva; |Forty Years of Historiography under Socialism in Czechoslovakia. Continuity and Change in Patterns of Thought|29|2|(1988|300 - 324|https:/dx.doi.org/10.18447/BoZ-1988-3593|ABS|3593|5513
Seibt, Ferdinand; |Tabor und die europäischen Revolutionen|14|1|(1973|33 - 42|https:/dx.doi.org/10.18447/BoZ-1973-3470|ART|3470|5301
Seibt, Ferdinand; |Tabor und die europäischen Revolutionen|14|1|(1973|33 - 42|https:/dx.doi.org/10.18447/BoZ-1973-3470|ABS|3470|5302
Seibt, Ferdinand; |Tabor und die europäischen Revolutionen|14|1|(1973|33 - 42|https:/dx.doi.org/10.18447/BoZ-1973-3470|ABS|3470|5303
Peřinová, Helena; |Ebelová, Ivana u.a. (Hgg.): Pamětní kniha města České Lípy 1461–1722 [Das Gedächtnisbuch der Stadt Böhmisch Leipa 1461–1722]|47|2|(2007|474 - 476|https:/dx.doi.org/10.18447/BoZ-2007-3182|REZ|3182|4869
Winters, Stanley B.; |Gala Receptions for Book of Seton-Watson Documents|38|1|(1997|201 - 203|https:/dx.doi.org/10.18447/BoZ-1997-2894|TAG|2894|4435
Hudalla, Anneke; |Regionen und Regionalismus in den böhmischen Ländern in Geschichte und Gegenwart. Zwischen Raumordnung und regionalem Bewusstsein|43|1|(2002|217 - 224|https:/dx.doi.org/10.18447/BoZ-2002-2771|TAG|2771|4270
Krzenck, Thomas; |Šmahel, František/Silagi, Gabriel (Hgg.): Magistri Hieronymi de Praga Quaestiones Polemica, Epistulae|50|1|(2010)|183 - 186|https:/dx.doi.org/10.18447/BoZ-2010-2483|REZ|2483|3837
Prinz, Friedrich; |Bohemia Sacra. Das Christentum in Böhmen 873–1973. Hrsg. v. Ferdinand Seibt|17|1|(1976|442 - 443|https:/dx.doi.org/10.18447/BoZ-1976-2072|REZ|2072|3145
Hoenig, Bianca; |Borodziej, Włodimierzý/Kochanowski, Jerzy/von Puttkamer, Joachim (Hgg.): „Schleichwege“. Inoffizielle Begegnungen sozialistischer Staatsbürger zwischen 1956 und 1989|51|1|(2011)|314 - 318|https:/dx.doi.org/10.18447/BoZ-2011-1784|REZ|1784|2698
Seibt, Ferdinand; |Křen, Jan: Historické proměny češství|35|1|(1994|160 - 164|https:/dx.doi.org/10.18447/BoZ-1994-1373|REZ|1373|2128
Schulze Wessel, Martin; |Masarykova idea československé státnosti ve světle kritiky dějin [Die Masaryksche Idee der tschechoslowakischen Staatlichkeit im Licht der Kritik der Geschichte]. Sborník příspěku z konference konané ve dnech 24. a 25. září 1992 v aule Obchodní akademie v Hodoníně [Sammelband der Beiträge einer Konferenz, die am 24./25. September 1992 in der Aula der Handelsakademie in Göding stattfand]. Hrsg. v. Jaroslav Opat und Josef Tichý|36|2|(1995|487 - 488|https:/dx.doi.org/10.18447/BoZ-1995-674|REZ|674|964
Alexander, Manfred; |Leoncini, Francesco (Hg.): Alexander Dubček e Jan Palach. Protagonisti della storia europea [Alexander Dubček und Jan Palach. Hauptpersonen der europäischen Geschichte]|49|2|(2009)|569 - 571|https:/dx.doi.org/10.18447/BoZ-2009-1085|REZ|1085|1631
Pešek, Jiří; |Sommer, Petr: Začátky křesťanství v Čechách. Kapitoly z dějin rané středověké duchovní kultury [Anfänge des Christentums in Böhmen. Kapitel aus der Geschichte der frühmittelalterlichen Geisteskultur]|43|2|(2002|490 - 492|https:/dx.doi.org/10.18447/BoZ-2002-386|REZ|386|550
Henschel, Frank; |“All Children Are Ours” – Children’s Homes in Socialist Czechoslovakia as Laboratories of Social Engineering|56|1|(2016|122 - 144|https:/dx.doi.org/10.18447/BoZ-2016-4149|ART|4149|6116
Henschel, Frank; |“All Children Are Ours” – Children’s Homes in Socialist Czechoslovakia as Laboratories of Social Engineering|56|1|(2016|122 - 144|https:/dx.doi.org/10.18447/BoZ-2016-4149|ABS|4149|6117
Henschel, Frank; |“All Children Are Ours” – Children’s Homes in Socialist Czechoslovakia as Laboratories of Social Engineering|56|1|(2016|122 - 144|https:/dx.doi.org/10.18447/BoZ-2016-4149|ABS|4149|6118
Tinková, Daniela; |Dass „Revolutionen in der politischen und moralischen Welt so nothwendig seyen, wie Stürme und Ungewitter in der Natur“. Sympathisanten der Französischen Revolution unter Geistlichen in Südmähren|52|2|(2012|239 - 276|https:/dx.doi.org/10.18447/BoZ-2012-3785|ART|3785|5686
Tinková, Daniela; |Dass „Revolutionen in der politischen und moralischen Welt so nothwendig seyen, wie Stürme und Ungewitter in der Natur“. Sympathisanten der Französischen Revolution unter Geistlichen in Südmähren|52|2|(2012|239 - 276|https:/dx.doi.org/10.18447/BoZ-2012-3785|ABS|3785|5687
Tinková, Daniela; |Dass „Revolutionen in der politischen und moralischen Welt so nothwendig seyen, wie Stürme und Ungewitter in der Natur“. Sympathisanten der Französischen Revolution unter Geistlichen in Südmähren|52|2|(2012|239 - 276|https:/dx.doi.org/10.18447/BoZ-2012-3785|ABS|3785|5688
Tinková, Daniela; |Dass „Revolutionen in der politischen und moralischen Welt so nothwendig seyen, wie Stürme und Ungewitter in der Natur“. Sympathisanten der Französischen Revolution unter Geistlichen in Südmähren|52|2|(2012|239 - 276|https:/dx.doi.org/10.18447/BoZ-2012-3785|ABS|3785|5689
Slapnicka, Helmut; |Die deutschen Vorlesungen an der Preßburger Rechtsakademie in der Mitte des 19. Jahrhunderts|15|1|(1974|158 - 170|https:/dx.doi.org/10.18447/BoZ-1974-3310|ART|3310|5067
Slapnicka, Helmut; |Die deutschen Vorlesungen an der Preßburger Rechtsakademie in der Mitte des 19. Jahrhunderts|15|1|(1974|158 - 170|https:/dx.doi.org/10.18447/BoZ-1974-3310|ABS|3310|5068
Slapnicka, Helmut; |Die deutschen Vorlesungen an der Preßburger Rechtsakademie in der Mitte des 19. Jahrhunderts|15|1|(1974|158 - 170|https:/dx.doi.org/10.18447/BoZ-1974-3310|ABS|3310|5069
Loewenstein, Bedřich; |Zouhar, Jan/Pavlincová, Helena/Gabriel, Jiří: Česká filosofie v letech protektorátu. Poznámky k tématu [Die tschechische Philosophie in den Protektoratsjahren. Anmerkungen zum Thema]|49|1|(2009|266 - 268|https:/dx.doi.org/10.18447/BoZ-2009-3022|REZ|3022|4613
Preidel, Helmut; |Die keltischen Oppida|19|1|(1978|65 - 84|https:/dx.doi.org/10.18447/BoZ-1978-2611|ART|2611|4013
Preidel, Helmut; |Die keltischen Oppida|19|1|(1978|65 - 84|https:/dx.doi.org/10.18447/BoZ-1978-2611|ABS|2611|4014
Preidel, Helmut; |Die keltischen Oppida|19|1|(1978|65 - 84|https:/dx.doi.org/10.18447/BoZ-1978-2611|ABS|2611|4015
Loewenstein, Bedrich; |Die trügerische nationale Brille|35|2|(1994)|370 - 372|https:/dx.doi.org/10.18447/BoZ-1994-2323|ART|2323|3586
Bak, János M.; |The Hungary of Matthias Corvinus: A State in “Central Europe” on the Threshold of Modernity|31|2|(1990)|339 - 349|https:/dx.doi.org/10.18447/BoZ-1990-2200|ART|2200|3377
Bak, János M.; |The Hungary of Matthias Corvinus: A State in “Central Europe” on the Threshold of Modernity|31|2|(1990)|339 - 349|https:/dx.doi.org/10.18447/BoZ-1990-2200|ABS|2200|3378
Bak, János M.; |The Hungary of Matthias Corvinus: A State in “Central Europe” on the Threshold of Modernity|31|2|(1990)|339 - 349|https:/dx.doi.org/10.18447/BoZ-1990-2200|ABS|2200|3379
Bak, János M.; |The Hungary of Matthias Corvinus: A State in “Central Europe” on the Threshold of Modernity|31|2|(1990)|339 - 349|https:/dx.doi.org/10.18447/BoZ-1990-2200|ABS|2200|3380
Hemmerle, Josef; |Hormayr und Böhmen. Aus seinen Briefen an Palacký|16|1|(1975|110 - 138|https:/dx.doi.org/10.18447/BoZ-1975-1912|ART|1912|2904
Hemmerle, Josef; |Hormayr und Böhmen. Aus seinen Briefen an Palacký|16|1|(1975|110 - 138|https:/dx.doi.org/10.18447/BoZ-1975-1912|ABS|1912|2905
Hemmerle, Josef; |Hormayr und Böhmen. Aus seinen Briefen an Palacký|16|1|(1975|110 - 138|https:/dx.doi.org/10.18447/BoZ-1975-1912|ABS|1912|2906
'Haruštiaková-zum Felde, L''ubica; '|Die Slowaken und ihre Presse in Polen|12|1|(1971|337 - 376|https:/dx.doi.org/10.18447/BoZ-1971-1624|ART|1624|2466
'Haruštiaková-zum Felde, L''ubica; '|Die Slowaken und ihre Presse in Polen|12|1|(1971|337 - 376|https:/dx.doi.org/10.18447/BoZ-1971-1624|ABS|1624|2467
'Haruštiaková-zum Felde, L''ubica; '|Die Slowaken und ihre Presse in Polen|12|1|(1971|337 - 376|https:/dx.doi.org/10.18447/BoZ-1971-1624|ABS|1624|2468
Schroubek, Georg R.; |Hans Peter: Geschichtliches Volkssagengut in den Sudetenländern|20|1|(1979|450 - 451|https:/dx.doi.org/10.18447/BoZ-1979-1501|REZ|1501|2274
Seibt, Ferdinand; |Podiumsdiskussion über das Münchener Abkommen|30|1|(1989|160 - 160|https:/dx.doi.org/10.18447/BoZ-1989-802|TAG|802|1170
Pelc, Martin; |Lenderová, Milena/Rýdl, Karel: Radostné dětství? Dítě v Čechách devatenáctého století [Eine fröhliche Kindheit? Das Kind im Böhmen des 19. Jahrhunderts]|47|1|(2007|210 - 212|https:/dx.doi.org/10.18447/BoZ-2007-1213|REZ|1213|1843
Korkisch, Gustav; |Der Bauernaufstand auf der Mährisch Trübau-Türnauer Herrschaft 1706–1713. Ein Beitrag zur Geschichte des nordmährischen Bauerntums|11|1|(1970|164 - 274|https:/dx.doi.org/10.18447/BoZ-1970-514|ART|514|716
Korkisch, Gustav; |Der Bauernaufstand auf der Mährisch Trübau-Türnauer Herrschaft 1706–1713. Ein Beitrag zur Geschichte des nordmährischen Bauerntums|11|1|(1970|164 - 274|https:/dx.doi.org/10.18447/BoZ-1970-514|ABS|514|717
Korkisch, Gustav; |Der Bauernaufstand auf der Mährisch Trübau-Türnauer Herrschaft 1706–1713. Ein Beitrag zur Geschichte des nordmährischen Bauerntums|11|1|(1970|164 - 274|https:/dx.doi.org/10.18447/BoZ-1970-514|ABS|514|718
Deventer, Jörg; |Bahlcke, Joachim / Strohmeyer, Arno (Hgg.): Die Konstruktion der Vergangenheit. Geschichtsdenken, Traditionsbildung und Selbstdarstellung im frühneuzeitlichen Ostmitteleuropa|44|2|(2003)|566 - 568|https:/dx.doi.org/10.18447/BoZ-2003-925|REZ|925|1380
Höhne, Steffen; |Ludvová, Jitka:  Až k hořkému konci. Pražské německé divadlo 1845–1945 [Bis zum bitteren Ende. Das Prager deutsche Theater 1845–1945]|54|1|(2014)|176 - 178|https:/dx.doi.org/10.18447/BoZ-2014-3913|REZ|3913|5889
Luft, Robert; |Bad Homburger Studiengruppe: Tschechen und Deutsche 1780–1947|31|1|(1990|156 - 158|https:/dx.doi.org/10.18447/BoZ-1990-3561|TAG|3561|5472
Neubert, Cornelia; |Das 4. Münchner Bohemisten-Treffen|41|1|(2000|183 - 188|https:/dx.doi.org/10.18447/BoZ-2000-3438|TAG|3438|5265
Mayer, Theodor; |Wilhelm Weizsäcker 2.11.1886–19.7.1961|3|1|(1962|577 - 581|https:/dx.doi.org/10.18447/BoZ-1962-3150|PER|3150|4807
Schvarc, Michal; |Pokorný, Jiří: Lidová výchova na přelomu 19. a 20. století [Volksbildung an der Wende vom 19. zum 20. Jahrhundert]|45|2|(2004|544 - 547|https:/dx.doi.org/10.18447/BoZ-2004-2739|REZ|2739|4217
Spunda, Johanna; |Die verlorenen Inseln, Ein Beitrag zur Erforschung der nationalen Auseinandersetzung und Umvolkung in Mittelmähren|2|1|(1961|357 - 413|https:/dx.doi.org/10.18447/BoZ-1961-2451|ART|2451|3776
Spunda, Johanna; |Die verlorenen Inseln, Ein Beitrag zur Erforschung der nationalen Auseinandersetzung und Umvolkung in Mittelmähren|2|1|(1961|357 - 413|https:/dx.doi.org/10.18447/BoZ-1961-2451|ABS|2451|3777
Spunda, Johanna; |Die verlorenen Inseln, Ein Beitrag zur Erforschung der nationalen Auseinandersetzung und Umvolkung in Mittelmähren|2|1|(1961|357 - 413|https:/dx.doi.org/10.18447/BoZ-1961-2451|ABS|2451|3778
Seibt, Ferdinand; |Leistung und Schicksal. Abhandlungen und Berichte über die Deutschen im Osten. Hrsg. v. Eberhard G. Schulz |13|1|(1972|448 - 450|https:/dx.doi.org/10.18447/BoZ-1972-2040|REZ|2040|3095
Franzen, K. Erik; |Integrationspolitiken und Opferbilder: Neuere Studien zur deutschen Erinnerungs- und Geschichtskultur|51|1|(2011)|225 - 231|https:/dx.doi.org/10.18447/BoZ-2011-1752|ART|1752|2663
Franzen, K. Erik; |Integrationspolitiken und Opferbilder: Neuere Studien zur deutschen Erinnerungs- und Geschichtskultur|51|1|(2011)|225 - 231|https:/dx.doi.org/10.18447/BoZ-2011-1752|ABS|1752|2664
Franzen, K. Erik; |Integrationspolitiken und Opferbilder: Neuere Studien zur deutschen Erinnerungs- und Geschichtskultur|51|1|(2011)|225 - 231|https:/dx.doi.org/10.18447/BoZ-2011-1752|ABS|1752|2665
Franzen, K. Erik; |Integrationspolitiken und Opferbilder: Neuere Studien zur deutschen Erinnerungs- und Geschichtskultur|51|1|(2011)|225 - 231|https:/dx.doi.org/10.18447/BoZ-2011-1752|ABS|1752|2666
Mildenberger, Gerhard; |Hermann Födisch: Das Saazer Land in ur- und frühgeschichtlicher Zeit|4|1|(1963|404 - 405|https:/dx.doi.org/10.18447/BoZ-1963-1341|REZ|1341|2081
Glettler, Monika; |Die Habsburgermonarchie: Vergangenheit in der Gegenwart?|36|2|(1995|287 - 297|https:/dx.doi.org/10.18447/BoZ-1995-642|ART|642|902
Glettler, Monika; |Die Habsburgermonarchie: Vergangenheit in der Gegenwart?|36|2|(1995|287 - 297|https:/dx.doi.org/10.18447/BoZ-1995-642|ABS|642|903
Glettler, Monika; |Die Habsburgermonarchie: Vergangenheit in der Gegenwart?|36|2|(1995|287 - 297|https:/dx.doi.org/10.18447/BoZ-1995-642|ABS|642|904
Glettler, Monika; |Die Habsburgermonarchie: Vergangenheit in der Gegenwart?|36|2|(1995|287 - 297|https:/dx.doi.org/10.18447/BoZ-1995-642|ABS|642|905
Koffer, Blanka; |Gegengeschichte. Dissidente Diskurse über Zweiten Weltkrieg und Holocaust im Ostmitteleuropa der 1980er Jahre|49|2|(2009)|473 - 475|https:/dx.doi.org/10.18447/BoZ-2009-1053|TAG|1053|1599
Tönsmeyer, Tatjana; |Der Nationalstaat im Schulbuch|39|1|(1998|153 - 155|https:/dx.doi.org/10.18447/BoZ-1998-601|TAG|601|858
Drabek, Anna M.; |Beförderer der Aufklärung in Mittel- und Osteuropa. Freimaurer, Gesellschaften, Clubs. Hrsg. v. Eva H. Balász, Ludwig Hammermayer, Hans Wojtowicz (Studien zur Geschichte der Kulturbeziehungen in Mittel- und Osteuropa 5)|30|2|(1989|433 - 433|https:/dx.doi.org/10.18447/BoZ-1989-1012|REZ|1012|1522
Lass, Andrew; |Presencing, Historicity and the Shifting Voice of Written Relics in Eighteenth Century Bohemia|28|1|(1987|92 - 107|https:/dx.doi.org/10.18447/BoZ-1987-313|ART|313|442
Lass, Andrew; |Presencing, Historicity and the Shifting Voice of Written Relics in Eighteenth Century Bohemia|28|1|(1987|92 - 107|https:/dx.doi.org/10.18447/BoZ-1987-313|ABS|313|443
Lass, Andrew; |Presencing, Historicity and the Shifting Voice of Written Relics in Eighteenth Century Bohemia|28|1|(1987|92 - 107|https:/dx.doi.org/10.18447/BoZ-1987-313|ABS|313|444
Osterkamp, Jana; |Marung, Steffi / Naumann, Katja (Hgg.): Vergessene Vielfalt. Territorialität und Internationalisierung in Ostmitteleuropa seit der Mitte des 19. Jahrhunderts|55|1|(2015|185 - 188|https:/dx.doi.org/10.18447/BoZ-2015-4000|REZ|4000|6012
N., N.; |Tätigkeitsbericht des Collegium Carolinum für 1981|23|1|(1982|139 - 163|https:/dx.doi.org/10.18447/BoZ-1982-3648|PER|3648|5592
Heumos, Peter; |Šatava, Leoš: Migrační procesy a české vystěhovalectví 19. století do USA [Migrationsprozesse und die tschechische Auswanderung in die USA im 19. Jahrhundert]|32|1|(1991|214 - 215|https:/dx.doi.org/10.18447/BoZ-1991-3525|REZ|3525|5412
Hilsch, Peter; |Válka, Josef: Přehled dějin Moravy [Überblick über die Geschichte Mährens]. Bd. 1. Hrsg. von der Philosophischen Fakultät der J. E. Purkyne-Universität in Brunn durch Bedřich Čerešňák u.a.|26|2|(1985|402 - 403|https:/dx.doi.org/10.18447/BoZ-1985-3237|REZ|3237|4972
Gruner, Wolf D.; |Klaus Hildebrand: Das Dritte Reich|24|2|(1983|430 - 432|https:/dx.doi.org/10.18447/BoZ-1983-2949|REZ|2949|4500
Klebel, Ernst; |R. Turek, Die frühmittelalterlichen Stämmegebiete in Böhmen|1|1|(1960|380 - 382|https:/dx.doi.org/10.18447/BoZ-1960-2826|REZ|2826|4325
Teufel, Helmut; |Pěkný, Tomáš: Historie Židu v Čechách a na Moravě [Geschichte der Juden in Böhmen und Mähren]|36|1|(1995|209 - 209|https:/dx.doi.org/10.18447/BoZ-1995-2538|REZ|2538|3918
Herrmann, Erwin; |Nikolaj J. Danilevskij und der tschechische Panslawismus|9|1|(1968)|163 - 178|https:/dx.doi.org/10.18447/BoZ-1968-2250|ART|2250|3454
Herrmann, Erwin; |Nikolaj J. Danilevskij und der tschechische Panslawismus|9|1|(1968)|163 - 178|https:/dx.doi.org/10.18447/BoZ-1968-2250|ABS|2250|3455
Herrmann, Erwin; |Nikolaj J. Danilevskij und der tschechische Panslawismus|9|1|(1968)|163 - 178|https:/dx.doi.org/10.18447/BoZ-1968-2250|ABS|2250|3456
